,Unnamed: 0,Temperature,Precip,Precip_frac,Sub_ROFF,SF_ROFF,Snow_depth,Date
278,278,268.67617797851557,3365.307861328125,0.6232341527938843,3.3800986329879383e-06,4.914438189729253e-09,268.67617797851557,2010-10-06
279,279,268.08474731445307,3366.64697265625,0.8505278825759888,3.41166150974459e-06,4.0493039477063054e-10,268.08474731445307,2010-10-07
280,280,266.24331665039057,3368.283203125,0.6851352453231812,3.436008228163701e-06,7.175022243011142e-10,266.24331665039057,2010-10-08
281,281,265.8897705078125,3369.233154296875,0.5343642830848694,3.4505617350077955e-06,6.952798892179146e-10,265.8897705078125,2010-10-09
282,282,265.91940307617193,3370.900634765625,0.6913893222808838,3.455940941421432e-06,1.5690122812106466e-10,265.91940307617193,2010-10-10
283,283,263.30709838867193,3373.763916015625,0.9319068193435668,3.4531678920757263e-06,5.85387392111115e-15,263.30709838867193,2010-10-11
284,284,261.50607299804693,3374.653076171875,0.8543816208839417,3.443726427576621e-06,6.662884220048904e-12,261.50607299804693,2010-10-12
285,285,260.0009765625,3374.9970703125,0.8889718055725098,3.428966692808899e-06,4.24467891391167e-11,260.0009765625,2010-10-13
286,286,257.04653930664057,3375.17041015625,0.7139831781387329,3.4101572055078577e-06,0.0,257.04653930664057,2010-10-14
287,287,256.00564575195307,3375.290283203125,0.6492348909378052,3.387949391253642e-06,0.0,256.00564575195307,2010-10-15
288,288,256.677001953125,3375.32861328125,0.6382647156715393,3.362846882737358e-06,0.0,256.677001953125,2010-10-16
289,289,257.56253051757807,3375.32861328125,0.6678349375724792,3.3356707263010317e-06,1.0627800722806666e-12,257.56253051757807,2010-10-17
290,290,261.4515380859375,3376.16015625,0.8236526250839233,3.3068261018343037e-06,2.0386023980023538e-09,261.4515380859375,2010-10-18
291,291,264.52517700195307,3378.90869140625,0.9844823479652404,3.2768743949418418e-06,1.329309884390284e-09,264.52517700195307,2010-10-19
292,292,263.40396118164057,3379.911865234375,0.6576319932937622,3.246374262744212e-06,2.166786932170095e-12,263.40396118164057,2010-10-20
293,293,263.3941650390625,3379.92236328125,0.381994903087616,3.215481910956441e-06,2.8987546920927675e-15,263.3941650390625,2010-10-21
294,294,263.57907104492193,3379.92236328125,0.14187544584274292,3.184728484484367e-06,0.0,263.57907104492193,2010-10-22
295,295,262.79278564453125,3379.92236328125,0.12026724964380266,3.154274281769176e-06,0.0,262.79278564453125,2010-10-23
296,296,263.24746704101557,3379.967529296875,0.4124449193477631,3.124462182313437e-06,8.042433906341184e-12,263.24746704101557,2010-10-24
297,297,261.83389282226557,3380.01513671875,0.29834964871406555,3.0952130600780947e-06,5.9608056338089624e-12,261.83389282226557,2010-10-25
298,298,261.41357421875,3380.01513671875,0.2708684802055359,3.066461658818298e-06,6.601430556710253e-13,261.41357421875,2010-10-26
299,299,261.5308837890625,3380.01513671875,0.3489575684070587,3.0382468594325474e-06,0.0,261.5308837890625,2010-10-27
300,300,263.7047119140625,3380.0576171875,0.3610823452472687,3.010596174135572e-06,0.0,263.7047119140625,2010-10-28
301,301,265.499755859375,3380.423828125,0.5188965797424316,2.983228796438197e-06,0.0,265.499755859375,2010-10-29
302,302,262.48428344726557,3383.46923828125,0.9458433985710144,2.9563691441580886e-06,1.4452618569739552e-18,262.48428344726557,2010-10-30
303,303,259.13516235351557,3385.335205078125,0.6236439943313599,2.930125901912106e-06,0.0,259.13516235351557,2010-10-31
304,304,260.14205932617193,3385.430908203125,0.5496978163719177,2.904219854826806e-06,0.0,260.14205932617193,2010-11-01
305,305,262.28125,3386.7900390625,0.9207683205604552,2.878541863537976e-06,0.0,262.28125,2010-11-02
306,306,261.30532836914057,3388.870361328125,0.5497148633003235,2.8531949283205904e-06,0.0,261.30532836914057,2010-11-03
307,307,267.07009887695307,3391.395751953125,0.522097647190094,2.8280956030357633e-06,2.3291638839850748e-08,267.07009887695307,2010-11-04
308,308,264.88311767578125,3395.8173828125,0.7573959827423096,2.8038564323651367e-06,9.632562525396793e-10,264.88311767578125,2010-11-05
309,309,259.6719970703125,3396.40771484375,0.600653886795044,2.7805649551737592e-06,1.8457014616755224e-13,259.6719970703125,2010-11-06
310,310,263.30685424804693,3396.490478515625,0.5836353302001953,2.75781985692447e-06,6.409871006370084e-14,263.30685424804693,2010-11-07
311,311,261.89849853515625,3397.066162109375,0.8416765928268433,2.7355872589396317e-06,0.0,261.89849853515625,2010-11-08
312,312,260.38711547851557,3397.45166015625,0.948233425617218,2.7137193683302034e-06,0.0,260.38711547851557,2010-11-09
313,313,257.15869140625,3398.029541015625,0.9588866233825684,2.6920556592813227e-06,0.0,257.15869140625,2010-11-10
314,314,256.94631958007807,3398.087646484375,0.6736993789672852,2.670673438842641e-06,0.0,256.94631958007807,2010-11-11
315,315,260.89224243164057,3398.92431640625,0.767353892326355,2.6495235943002626e-06,0.0,260.89224243164057,2010-11-12
316,316,261.37469482421875,3400.7041015625,0.8234915137290955,2.6287377750122687e-06,0.0,261.37469482421875,2010-11-13
317,317,257.69271850585943,3403.0712890625,0.9699483513832092,2.6082902877533343e-06,0.0,257.69271850585943,2010-11-14
318,318,252.3419342041016,3403.952880859375,0.9999995231628418,2.5882602585625136e-06,0.0,252.3419342041016,2010-11-15
319,319,247.2495574951172,3404.639404296875,0.8212980031967163,2.5685644686745945e-06,0.0,247.2495574951172,2010-11-16
320,320,248.20416259765625,3404.682373046875,0.6276369094848633,2.5491876840533227e-06,0.0,248.20416259765625,2010-11-17
321,321,258.92529296875,3405.366943359375,0.9071762561798096,2.5300710149167567e-06,0.0,258.92529296875,2010-11-18
322,322,259.61309814453125,3406.21728515625,0.8174605965614319,2.5116128199442755e-06,0.0,259.61309814453125,2010-11-19
323,323,260.7216186523437,3409.075439453125,0.9811917543411256,2.493409056114615e-06,0.0,260.7216186523437,2010-11-20
324,324,259.81011962890625,3412.202392578125,0.9960548877716064,2.4756898255873243e-06,0.0,259.81011962890625,2010-11-21
325,325,261.11669921875,3414.757080078125,0.8605470657348633,2.458360995660769e-06,0.0,261.11669921875,2010-11-22
326,326,267.4425048828125,3418.68212890625,0.8403021693229675,2.4413609480689047e-06,0.0,267.4425048828125,2010-11-23
327,327,269.58810424804693,3422.73583984375,0.8566119074821472,2.42490682467178e-06,4.064879988163739e-08,269.58810424804693,2010-11-24
328,328,266.63687133789057,3426.884765625,0.7709704041481018,2.408872433079523e-06,7.439329596792278e-09,266.63687133789057,2010-11-25
329,329,258.1190795898437,3428.332763671875,0.9996148347854614,2.39352743847121e-06,2.2278641431672241e-10,258.1190795898437,2010-11-26
330,330,251.7306060791016,3429.543701171875,0.994130790233612,2.3786449219187493e-06,1.382396419558063e-10,251.7306060791016,2010-11-27
331,331,248.30593872070312,3429.9951171875,0.9246691465377808,2.3642385258426653e-06,3.136327655917093e-11,248.30593872070312,2010-11-28
332,332,246.0138092041016,3430.124755859375,0.8843078017234802,2.350231397940661e-06,3.5563088254418265e-14,246.0138092041016,2010-11-29
333,333,245.1437530517578,3431.013916015625,0.7727928161621094,2.336500756427995e-06,0.0,245.1437530517578,2010-11-30
334,334,242.89930725097656,3431.34423828125,0.7870475649833679,2.3231311843119333e-06,0.0,242.89930725097656,2010-12-01
335,335,245.1124725341797,3431.345458984375,0.5195484161376953,2.310058789589675e-06,0.0,245.1124725341797,2010-12-02
336,336,248.3541717529297,3431.3544921875,0.5219058394432068,2.2971778435021406e-06,0.0,248.3541717529297,2010-12-03
337,337,257.2423095703125,3431.77099609375,0.7703003883361816,2.284511538164224e-06,0.0,257.2423095703125,2010-12-04
338,338,255.5614318847656,3435.178466796875,0.9259456396102904,2.2724732389178826e-06,0.0,255.5614318847656,2010-12-05
339,339,248.60610961914062,3436.16552734375,0.8348714113235474,2.2607473511016e-06,0.0,248.60610961914062,2010-12-06
340,340,248.27801513671875,3436.299072265625,0.7145974636077881,2.2493661617772887e-06,0.0,248.27801513671875,2010-12-07
341,341,247.6612701416016,3436.349365234375,0.7311090230941772,2.238203705928754e-06,0.0,247.6612701416016,2010-12-08
342,342,245.0316925048828,3436.353271484375,0.6926284432411194,2.227401637355797e-06,0.0,245.0316925048828,2010-12-09
343,343,244.2475891113281,3436.353271484375,0.6648446321487427,2.216964958279277e-06,0.0,244.2475891113281,2010-12-10
344,344,245.75230407714844,3436.39404296875,0.818800687789917,2.206759290857008e-06,0.0,245.75230407714844,2010-12-11
345,345,244.72972106933597,3436.80615234375,0.7723150253295898,2.1967655357002513e-06,0.0,244.72972106933597,2010-12-12
346,346,244.963134765625,3437.31201171875,0.8773788213729858,2.187042127843597e-06,0.0,244.963134765625,2010-12-13
347,347,243.04360961914062,3438.279541015625,0.9312978386878968,2.1775920231448254e-06,0.0,243.04360961914062,2010-12-14
348,348,239.1238250732422,3438.400146484375,0.8922383785247803,2.1685223146050707e-06,0.0,239.1238250732422,2010-12-15
349,349,241.07302856445312,3438.402099609375,0.8065563440322876,2.1598129933408927e-06,0.0,241.07302856445312,2010-12-16
350,350,243.29220581054688,3438.4052734375,0.7518238425254822,2.1514301806746516e-06,0.0,243.29220581054688,2010-12-17
351,351,243.63473510742188,3438.43505859375,0.7895254492759705,2.1432961148093455e-06,0.0,243.63473510742188,2010-12-18
352,352,245.79095458984372,3438.447998046875,0.7023677825927734,2.135383510903921e-06,0.0,245.79095458984372,2010-12-19
353,353,252.5350799560547,3438.44921875,0.2561260461807251,2.1276887309795707e-06,0.0,252.5350799560547,2010-12-20
354,354,251.1744537353516,3438.915771484375,0.8585512042045593,2.1201201434450923e-06,0.0,251.1744537353516,2010-12-21
355,355,248.2198486328125,3439.18603515625,0.987884283065796,2.1129822016519033e-06,0.0,248.2198486328125,2010-12-22
356,356,246.9897003173828,3439.98828125,0.9915392994880676,2.106096872012131e-06,0.0,246.9897003173828,2010-12-23
357,357,246.34800720214844,3440.75732421875,0.9341427087783812,2.099399807775626e-06,0.0,246.34800720214844,2010-12-24
358,358,247.4629364013672,3442.100341796875,0.9999998807907104,2.092891008942388e-06,0.0,247.4629364013672,2010-12-25
359,359,247.1090850830078,3443.442626953125,0.9998872876167296,2.08666460821405e-06,0.0,247.1090850830078,2010-12-26
360,360,246.40684509277344,3444.84716796875,0.9975108504295348,2.080792455672054e-06,0.0,246.40684509277344,2010-12-27
361,361,243.3734436035156,3445.79052734375,1.0,2.075204520224361e-06,0.0,243.3734436035156,2010-12-28
362,362,242.79342651367188,3446.214111328125,0.9970033168792723,2.069833954010392e-06,0.0,242.79342651367188,2010-12-29
363,363,248.1587371826172,3446.46240234375,0.955708622932434,2.0646377834054874e-06,0.0,248.1587371826172,2010-12-30
364,364,253.7274627685547,3447.28466796875,0.8453673124313354,2.0596578451659298e-06,0.0,253.7274627685547,2010-12-31
0,0,254.18255615234372,4792.50732421875,0.1040031909942627,2.9946795621071946e-06,0.0,254.18255615234372,2014-01-01
1,1,255.49566650390625,4795.458984375,0.742583692073822,2.972062475237181e-06,0.0,255.49566650390625,2014-01-02
2,2,247.06979370117188,4796.93896484375,0.6272450089454651,2.9500715754693374e-06,0.0,247.06979370117188,2014-01-03
3,3,248.65074157714844,4797.00537109375,0.3501356244087219,2.9284421998454486e-06,0.0,248.65074157714844,2014-01-04
4,4,254.61752319335938,4797.39697265625,0.4371841847896576,2.907110911110067e-06,0.0,254.61752319335938,2014-01-05
5,5,257.24496459960943,4800.08837890625,0.9837468862533568,2.886419451897382e-06,0.0,257.24496459960943,2014-01-06
6,6,260.92996215820307,4801.6220703125,0.8674864768981934,2.8663421289820685e-06,0.0,260.92996215820307,2014-01-07
7,7,254.17611694335938,4803.11767578125,0.8899487853050232,2.8468477921705926e-06,0.0,254.17611694335938,2014-01-08
8,8,246.84274291992188,4803.97021484375,0.6686218976974487,2.8279548587306635e-06,0.0,246.84274291992188,2014-01-09
9,9,242.2442169189453,4804.01904296875,0.8694380521774292,2.809722900565248e-06,0.0,242.2442169189453,2014-01-10
10,10,239.23199462890625,4804.0302734375,0.7994656562805176,2.792015948216431e-06,0.0,239.23199462890625,2014-01-11
11,11,239.4027404785156,4804.0302734375,0.7124494910240173,2.774867198240827e-06,0.0,239.4027404785156,2014-01-12
12,12,240.16900634765625,4804.03173828125,0.7232374548912048,2.7582414077187423e-06,0.0,240.16900634765625,2014-01-13
13,13,249.0232391357422,4804.09912109375,0.7314619421958923,2.7418698209658032e-06,0.0,249.0232391357422,2014-01-14
14,14,251.10482788085938,4805.32080078125,0.9051504135131836,2.7259955004410585e-06,0.0,251.10482788085938,2014-01-15
15,15,250.94064331054688,4805.85888671875,0.7200530171394348,2.710582975851139e-06,0.0,250.94064331054688,2014-01-16
16,16,253.09788513183597,4807.5634765625,0.7623085379600525,2.695501962080016e-06,0.0,253.09788513183597,2014-01-17
17,17,255.88134765625,4812.54052734375,0.9095057249069214,2.680420038814191e-06,1.5277485942988278e-08,255.88134765625,2014-01-18
18,18,258.348388671875,4815.4140625,0.8728910684585571,2.665838110260665e-06,0.0,258.348388671875,2014-01-19
19,19,259.12893676757807,4815.6669921875,0.5940665602684021,2.6519314815232065e-06,0.0,259.12893676757807,2014-01-20
20,20,262.69131469726557,4815.66796875,0.20597673952579496,2.6383090698800515e-06,0.0,262.69131469726557,2014-01-21
21,21,268.128173828125,4815.82275390625,0.3449176549911499,2.624210083013168e-06,3.8017791581523845e-08,268.128173828125,2014-01-22
22,22,267.4066772460937,4817.29296875,0.5838295817375183,2.6119359972653906e-06,4.067874499469326e-07,267.4066772460937,2014-01-23
23,23,266.96951293945307,4822.7158203125,0.5503304600715637,2.600294010335347e-06,2.667041371751111e-06,266.96951293945307,2014-01-24
24,24,268.09890747070307,4826.70703125,0.5640426874160767,2.592296596048982e-06,9.74314730228798e-07,268.09890747070307,2014-01-25
25,25,268.9072265625,4826.78173828125,0.20562084019184115,2.5905085294652963e-06,3.705188333924525e-08,268.9072265625,2014-01-26
26,26,270.57492065429693,4826.78173828125,0.08269580453634262,2.591876864244114e-06,2.0492325347731819e-07,270.57492065429693,2014-01-27
27,27,268.45706176757807,4826.78173828125,0.10250947624444963,2.5966344310290883e-06,7.076319974430589e-09,268.45706176757807,2014-01-28
28,28,264.68759155273443,4826.78173828125,0.30125874280929565,2.601420646897168e-06,9.174223880581421e-11,264.68759155273443,2014-01-29
29,29,263.24966430664057,4826.78173828125,0.4972875416278839,2.6046661787404446e-06,1.3397334457099228e-12,263.24966430664057,2014-01-30
30,30,261.50909423828125,4826.78173828125,0.5564007163047789,2.6059069568873383e-06,0.0,261.50909423828125,2014-01-31
31,31,260.70526123046875,4826.80712890625,0.712746798992157,2.6055688522319542e-06,0.0,260.70526123046875,2014-02-01
32,32,262.02749633789057,4826.91259765625,0.8115867376327515,2.603635039122309e-06,0.0,262.02749633789057,2014-02-02
33,33,260.5844116210937,4827.03662109375,0.8892114162445068,2.600769221317023e-06,0.0,260.5844116210937,2014-02-03
34,34,259.22628784179693,4827.03857421875,0.3942771553993225,2.597190814412897e-06,0.0,259.22628784179693,2014-02-04
35,35,259.60055541992193,4827.04052734375,0.1408582180738449,2.5921510768966982e-06,0.0,259.60055541992193,2014-02-05
36,36,259.50274658203125,4828.01025390625,0.8173402547836304,2.586314622021746e-06,0.0,259.50274658203125,2014-02-06
37,37,253.98269653320312,4831.14501953125,0.9047354459762572,2.5805072709772503e-06,0.0,253.98269653320312,2014-02-07
38,38,247.5981750488281,4831.58203125,0.8923953771591187,2.574024392743013e-06,0.0,247.5981750488281,2014-02-08
39,39,243.99143981933597,4831.59716796875,0.7623807787895203,2.567394631114439e-06,0.0,243.99143981933597,2014-02-09
40,40,244.3680725097656,4831.59716796875,0.5556066632270813,2.5607150746509437e-06,0.0,244.3680725097656,2014-02-10
41,41,246.5132293701172,4831.6416015625,0.5066661238670349,2.55400345849921e-06,0.0,246.5132293701172,2014-02-11
42,42,245.7784118652344,4832.16162109375,0.7217478752136229,2.5471024400758324e-06,0.0,245.7784118652344,2014-02-12
43,43,242.40963745117188,4832.48876953125,0.8209397196769714,2.540295099606737e-06,0.0,242.40963745117188,2014-02-13
44,44,245.12887573242188,4832.7158203125,0.9050543904304504,2.5333461053378414e-06,0.0,245.12887573242188,2014-02-14
45,45,246.56271362304688,4833.08544921875,0.8772318959236145,2.526266598579241e-06,0.0,246.56271362304688,2014-02-15
46,46,252.3111572265625,4836.65966796875,0.9678187370300292,2.518813971619238e-06,0.0,252.3111572265625,2014-02-16
47,47,247.6323089599609,4839.73291015625,0.8503894209861755,2.5111608010774944e-06,0.0,247.6323089599609,2014-02-17
48,48,246.68698120117188,4840.18994140625,0.8785480260848999,2.5032511530298507e-06,0.0,246.68698120117188,2014-02-18
49,49,244.76119995117188,4840.59130859375,0.8900192379951477,2.4951800696726427e-06,0.0,244.76119995117188,2014-02-19
50,50,244.24937438964844,4840.60009765625,0.5853156447410583,2.486957328073913e-06,0.0,244.24937438964844,2014-02-20
51,51,245.47650146484372,4840.60009765625,0.4374018311500549,2.478583155607339e-06,0.0,245.47650146484372,2014-02-21
52,52,249.25352478027344,4840.60009765625,0.22754888236522675,2.4699229470570567e-06,0.0,249.25352478027344,2014-02-22
53,53,256.83502197265625,4840.60009765625,0.013000363484025002,2.460658151903772e-06,0.0,256.83502197265625,2014-02-23
54,54,262.05459594726557,4840.60009765625,0.0,2.450474312354345e-06,0.0,262.05459594726557,2014-02-24
55,55,265.160888671875,4840.60009765625,0.00252772169187665,2.4392281829932468e-06,0.0,265.160888671875,2014-02-25
56,56,263.23907470703125,4840.60009765625,0.0,2.428749667160446e-06,2.468977688963037e-09,263.23907470703125,2014-02-26
57,57,262.22830200195307,4840.60009765625,0.11668716371059418,2.419668817310594e-06,0.0,262.22830200195307,2014-02-27
58,58,262.69094848632807,4840.60009765625,0.014924660325050352,2.411266905255616e-06,0.0,262.69094848632807,2014-02-28
59,59,263.86215209960943,4840.60009765625,0.0025955326855182648,2.4020412183745066e-06,2.906724305695718e-10,263.86215209960943,2014-03-01
60,60,264.02902221679693,4840.60009765625,0.006641616113483907,2.3929833332658745e-06,0.0,264.02902221679693,2014-03-02
61,61,260.55224609375,4840.66650390625,0.31705671548843384,2.3846164367569145e-06,0.0,260.55224609375,2014-03-03
62,62,253.43441772460938,4841.0693359375,0.6304116249084473,2.3778445665811887e-06,0.0,253.43441772460938,2014-03-04
63,63,250.1417236328125,4841.3251953125,0.7111318707466125,2.371146365476306e-06,0.0,250.1417236328125,2014-03-05
64,64,248.8017883300781,4841.5009765625,0.7971341013908386,2.364538886467926e-06,0.0,248.8017883300781,2014-03-06
65,65,250.9576873779297,4841.5458984375,0.2884112596511841,2.3578922991873696e-06,0.0,250.9576873779297,2014-03-07
66,66,250.23638916015625,4841.54736328125,0.4001047611236572,2.3510267510573613e-06,0.0,250.23638916015625,2014-03-08
67,67,247.2803955078125,4841.8046875,0.8259948492050171,2.3444060843758044e-06,0.0,247.2803955078125,2014-03-09
68,68,248.28411865234372,4842.32958984375,0.9521185755729676,2.3377247089229063e-06,0.0,248.28411865234372,2014-03-10
69,69,259.08004760742193,4842.94873046875,0.4858293235301971,2.3304953629121883e-06,0.0,259.08004760742193,2014-03-11
70,70,266.61465454101557,4843.888671875,0.291016697883606,2.3216705358208856e-06,2.280218858174976e-08,266.61465454101557,2014-03-12
71,71,264.37060546875,4843.99169921875,0.34466353058815,2.3131428861233867e-06,8.751808167062336e-08,264.37060546875,2014-03-13
72,72,266.3021850585937,4843.99609375,0.04052582010626793,2.3050993149809074e-06,1.0233706149165302e-07,266.3021850585937,2014-03-14
73,73,267.31112670898443,4844.10302734375,0.2540101110935211,2.2966528376855418e-06,7.590017503389391e-07,267.31112670898443,2014-03-15
74,74,260.25244140625,4844.4140625,0.13354456424713135,2.29006491281325e-06,6.213331005255894e-08,260.25244140625,2014-03-16
75,75,261.09976196289057,4844.4140625,0.12786276638507846,2.283843741679448e-06,3.3655731535020554e-09,261.09976196289057,2014-03-17
76,76,262.45376586914057,4844.4140625,0.12280166894197465,2.277541852890863e-06,3.75412012587617e-09,262.45376586914057,2014-03-18
77,77,261.23980712890625,4844.45263671875,0.3716759085655213,2.270871846121736e-06,9.444929283120018e-09,261.23980712890625,2014-03-19
78,78,257.21453857421875,4844.5185546875,0.5419797301292419,2.2653412088402547e-06,0.0,257.21453857421875,2014-03-20
79,79,257.10418701171875,4844.52490234375,0.16995523869991302,2.260038399981568e-06,0.0,257.10418701171875,2014-03-21
80,80,261.864501953125,4844.52490234375,0.003595382673665881,2.2539029487234075e-06,0.0,261.864501953125,2014-03-22
81,81,263.75314331054693,4844.52490234375,0.06656330078840256,2.2466460904979613e-06,3.0865672240310005e-09,263.75314331054693,2014-03-23
82,82,265.78182983398443,4844.52490234375,0.004726668354123832,2.239357172584277e-06,1.4744745868711108e-08,265.78182983398443,2014-03-24
83,83,265.51681518554693,4844.52490234375,0.0014382217777892947,2.2311173779598903e-06,4.432505207319082e-08,265.51681518554693,2014-03-25
84,84,264.6912841796875,4844.52490234375,0.003128328593447805,2.223936917289393e-06,4.2181429193988146e-07,264.6912841796875,2014-03-26
85,85,266.13095092773443,4844.52490234375,0.0,2.2165577320265584e-06,7.565317901025992e-07,266.13095092773443,2014-03-27
86,86,267.5799560546875,4844.52490234375,0.0,2.2088199784775497e-06,1.555108610773459e-06,267.5799560546875,2014-03-28
87,87,267.978515625,4844.52490234375,0.0,2.2012511635693954e-06,4.0674431147635914e-06,267.978515625,2014-03-29
88,88,268.82022094726557,4844.52490234375,0.0,2.1943008050584467e-06,8.355195859621745e-06,268.82022094726557,2014-03-30
89,89,266.8997802734375,4844.52490234375,0.0,2.188657617807621e-06,1.407186300639296e-05,266.8997802734375,2014-03-31
90,90,264.2261962890625,4844.52490234375,0.001185065135359764,2.1873613604839197e-06,2.9614584491355345e-06,264.2261962890625,2014-04-01
91,91,263.44989013671875,4844.52490234375,0.0,2.1883022327529038e-06,1.4932011254131794e-06,263.44989013671875,2014-04-02
92,92,262.45025634765625,4844.52490234375,0.007471224758774042,2.1893429220654066e-06,1.1963928727709572e-06,262.45025634765625,2014-04-03
93,93,262.3660888671875,4844.52880859375,0.010275920853018759,2.189893393733655e-06,7.676025006730923e-07,262.3660888671875,2014-04-04
94,94,265.81463623046875,4844.52880859375,0.015383902005851269,2.1893874873057943e-06,1.2905327366752315e-06,265.81463623046875,2014-04-05
95,95,267.89990234375,4844.537109375,0.18482857942581174,2.187156951549696e-06,6.633732937189053e-06,267.89990234375,2014-04-06
96,96,267.70263671875,4844.890625,0.5894241333007812,2.18614877667278e-06,1.3490046512742992e-05,267.70263671875,2014-04-07
97,97,264.42990112304693,4846.86572265625,0.8207281231880188,2.188855887652608e-06,1.3756058251601646e-05,264.42990112304693,2014-04-08
98,98,259.53701782226557,4849.25732421875,0.9189736247062684,2.1950572772766463e-06,9.837707466431313e-07,259.53701782226557,2014-04-09
99,99,258.9486694335937,4849.5283203125,0.44314754009246826,2.201132701884489e-06,7.07541829569891e-08,258.9486694335937,2014-04-10
100,100,264.44003295898443,4849.55908203125,0.015358086675405502,2.2055851331970193e-06,1.547945061020073e-07,264.44003295898443,2014-04-11
101,101,267.265625,4849.55908203125,0.010761361569166185,2.207423221989302e-06,3.622219537646743e-06,267.265625,2014-04-12
102,102,272.977294921875,4849.55908203125,0.003334750654175877,2.2075680590205597e-06,3.182957516401075e-05,272.977294921875,2014-04-13
103,103,274.5589599609375,4849.7529296875,0.2694902718067169,2.214684627688257e-06,6.73313334118575e-05,274.5589599609375,2014-04-14
104,104,273.3868408203125,4850.17333984375,0.16917753219604492,2.2556896510650404e-06,5.035274807596579e-05,273.3868408203125,2014-04-15
105,105,274.6387939453125,4850.20654296875,0.10476415604352952,2.3685900032432983e-06,7.331553933909163e-05,274.6387939453125,2014-04-16
106,106,273.78485107421875,4850.95947265625,0.3433915674686432,2.606644329716801e-06,5.7194010878447436e-05,273.78485107421875,2014-04-17
107,107,271.93585205078125,4851.98974609375,0.3243848979473114,3.0127418995107287e-06,3.655217369669117e-05,271.93585205078125,2014-04-18
108,108,271.86004638671875,4852.35302734375,0.3397907614707947,3.5549201129470016e-06,2.979696000693366e-05,271.86004638671875,2014-04-19
109,109,272.18682861328125,4852.41845703125,0.06923776865005493,4.157722742093029e-06,2.621420026116539e-05,272.18682861328125,2014-04-20
110,110,273.15628051757807,4852.41845703125,0.0,4.823473318538163e-06,3.166601527482271e-05,273.15628051757807,2014-04-21
111,111,274.12539672851557,4852.41845703125,0.0,5.72998214920517e-06,2.6629166313796304e-05,274.12539672851557,2014-04-22
112,112,274.06954956054693,4852.41845703125,0.0,6.987399046920473e-06,1.8898554117185995e-05,274.06954956054693,2014-04-23
113,113,274.78970336914057,4852.41943359375,0.03656227886676788,8.569796591473278e-06,1.3305544598551931e-05,274.78970336914057,2014-04-24
114,114,275.43606567382807,4852.4541015625,0.08265316486358643,1.0364847184973767e-05,1.0632919838826638e-05,275.43606567382807,2014-04-25
115,115,275.75662231445307,4852.95654296875,0.12874436378479004,1.2140180842834525e-05,6.593217676709172e-06,275.75662231445307,2014-04-26
116,116,276.47708129882807,4853.0615234375,0.01294386014342308,1.3769687939202415e-05,7.0415803747891906e-06,276.47708129882807,2014-04-27
117,117,272.37637329101557,4853.45703125,0.3326404988765717,1.535225055704359e-05,3.321666099509457e-06,272.37637329101557,2014-04-28
118,118,274.47430419921875,4854.201171875,0.11064830422401427,1.6323945601470772e-05,4.8927549869404174e-06,274.47430419921875,2014-04-29
119,119,276.25888061523443,4854.61865234375,0.07463343441486359,1.6735773897380568e-05,3.4887448236986533e-06,276.25888061523443,2014-04-30
120,120,277.61407470703125,4854.73876953125,0.0027957004494965076,1.712934135866817e-05,5.496534868143499e-06,277.61407470703125,2014-05-01
121,121,280.41036987304693,4854.79296875,0.008723674342036247,1.752919706632383e-05,6.021246463205897e-06,280.41036987304693,2014-05-02
122,122,280.43585205078125,4854.8154296875,0.016564477235078808,1.8088177967001684e-05,4.852388883591629e-06,280.43585205078125,2014-05-03
123,123,281.95953369140625,4854.81689453125,3.0427316222159106e-10,1.84259879461024e-05,3.142102059427998e-06,281.95953369140625,2014-05-04
124,124,279.00460815429693,4855.5537109375,0.02020844630897045,1.835998409660533e-05,4.427142357599223e-06,279.00460815429693,2014-05-05
125,125,277.49441528320307,4856.82861328125,0.0046721198596060285,1.7813685190049e-05,4.647018158721039e-06,277.49441528320307,2014-05-06
126,126,279.81182861328125,4858.32666015625,0.05065489932894707,1.705459362710826e-05,3.6733013075718186e-06,279.81182861328125,2014-05-07
127,127,276.41677856445307,4859.8408203125,0.12205170840024948,1.6297566617140546e-05,6.112758228482562e-07,276.41677856445307,2014-05-08
128,128,275.16317749023443,4862.9541015625,0.34061700105667114,1.5393521607620638e-05,6.5765343606472015e-06,275.16317749023443,2014-05-09
129,129,276.70138549804693,4864.20849609375,0.04263649508357048,1.4576555258827286e-05,7.037011187094322e-07,276.70138549804693,2014-05-10
130,130,279.35348510742193,4864.212890625,0.00013591123570222408,1.3781703273707535e-05,1.365165530842205e-06,279.35348510742193,2014-05-11
131,131,282.1977844238281,4864.212890625,0.0,1.3096922884869855e-05,5.299056624608056e-07,282.1977844238281,2014-05-12
132,132,283.5840148925781,4864.22314453125,0.001410415512509644,1.2485420484154021e-05,4.283634780222201e-07,283.5840148925781,2014-05-13
133,133,276.78173828125,4865.29150390625,0.038295283913612366,1.1888784683833364e-05,3.4646334370336267e-06,276.78173828125,2014-05-14
134,134,280.4927978515625,4865.4970703125,0.002724074758589268,1.1209508556930814e-05,1.3317918501343232e-07,280.4927978515625,2014-05-15
135,135,281.772216796875,4865.53466796875,0.0009708502329885961,1.0491670764167791e-05,1.6657986634527333e-07,281.772216796875,2014-05-16
136,136,279.5806884765625,4866.2587890625,0.015537125058472157,9.843136467679871e-06,8.623065355095604e-07,279.5806884765625,2014-05-17
